Origen,Destino,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Myrdal Rail Station,Tuxtla Gutiérrez,0,0,0,0,0,0,5,159,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrtle Beach,Total,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrtle Beach,Acapulco,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrtle Beach,Cancún,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nantes,Total,0,0,0,0,0,1,0,0,0,0,0,0,0,2,18,0,6,0,0,0,0,0,0,0,0,0,0,0
Nantes,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,6,0,0,0,0,0,0,0,0,0,0,0
Naracoorte,Total,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naracoorte,Hermosillo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashville,Total,52,71,17,99,62,101,288,578,60,108,51,12,74,130,133,106,85,27,22,28,31,41,44,56,93,104,138,105
Nashville,Acapulco,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashville,Atlanta,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashville,Cancún,52,71,16,98,50,100,100,1,56,108,50,12,71,129,132,104,84,25,22,28,31,41,44,56,92,103,132,105
Nashville,Cozumel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Nashville,Dallas,0,0,0,0,0,0,187,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashville,Guadalajara,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nashville,Memphis Tennessee,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashville,México,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Nashville,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nassau,Total,1,0,1,1,13,445,510,299,23,24,8,3,3,15,42,34,3,14,0,14,0,0,0,0,15,1,0,0
Nassau,Baltimore,0,0,0,0,3,67,58,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Camagüey,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Cancún,0,0,1,0,10,18,5,21,23,23,8,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Nassau,Chicago,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Guadalajara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Holguín,0,0,0,0,0,47,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Huatulco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,La Habana,0,0,0,0,0,96,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Mérida,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,México,0,0,0,0,0,0,0,0,0,1,0,0,2,14,31,16,3,14,0,14,0,0,0,0,13,0,0,0
Nassau,Miami,0,0,0,0,0,145,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Monterrey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Nueva York,0,0,0,0,0,0,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Philadelphia,0,0,0,0,0,66,66,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Pittsburgh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Richmond,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nassau,Varadero,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nassau,Wilkes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newark,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2158,2327,2391,2244,2366
Newark,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1076,1327,1387,1212,1091
Newark,Cozumel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0
Newark,México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,726,727,800,1038
Newark,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,137,122,94,124
Newark,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,137,155,133,112
Newark,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Newburgh,Total,30,24,19,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0
Newburgh,Cancún,30,24,18,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Newburgh,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Newcastle,Total,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,22,27,24,30,41,26,30,43,42,42,50
Newcastle,Cancún,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,22,27,24,30,41,26,30,43,42,42,50
Newport,Total,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0
Newport,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Niagara Fall,Total,43,123,43,19,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Niagara Fall,Aruba,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Fall,Cancún,41,64,28,16,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Fall,Pittsburgh,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niagara Fall,Puerto Vallarta,1,12,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niigata,Total,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niigata,México,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No especificado,Total,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No especificado,Acapulco,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No especificado,Cancún,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No especificado,Cozumel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nogales,Total,0,0,0,0,0,62,0,0,0,0,0,0,1,0,0,22,35,0,0,0,0,55,2,0,0,0,0,0
Nogales,Las Vegas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0
Nogales,Los Ángeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,0,0,0,0,0,0,0,0,0,0,0
Nogales,Phoenix,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk,Total,0,0,1,105,43,29,13,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Norfolk,Cancún,0,0,1,105,43,29,13,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Northwest Arkansas,Total,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwest Arkansas,México,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Orleans,Total,898,1089,643,632,646,742,416,529,428,174,65,61,46,42,12,21,6,149,91,6,3,25,27,124,79,60,69,46
Nueva Orleans,Acapulco,0,1,1,0,0,4,3,4,0,1,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Orleans,Cancún,367,427,417,420,432,477,327,313,301,161,58,54,45,39,7,9,5,6,4,5,1,16,27,123,75,60,69,45
Nueva Orleans,Chetumal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Orleans,Cozumel,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Orleans,Culiacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nueva Orleans,Guadalajara,52,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Orleans,Huatulco,0,0,0,0,2,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Orleans,Mérida,102,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nueva Orleans,México,364,353,219,209,210,250,86,210,123,5,0,0,1,0,0,12,0,143,87,0,2,4,0,0,3,0,0,0
Nueva Orleans,Monterrey,1,1,1,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Nueva Orleans,Montréal-Pierre Elliott Trudeau,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Orleans,Puerto Vallarta,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Nueva Orleans,San José Del Cabo,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Nueva Orleans,Toronto Pearson,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva Orleans,Zihuatanejo,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Total,3152,3761,4013,4024,4510,5389,6340,5083,4073,4060,3603,4572,4671,4536,4862,6356,6600,6016,5347,4447,5096,6162,6216,5022,5530,6585,6791,6564
Nueva York,Acapulco,65,380,382,386,374,371,364,129,6,17,6,390,383,393,426,357,94,93,17,4,19,8,2,3,0,0,0,0
Nueva York,Atlanta,0,0,0,0,0,416,1026,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Buenos Aires,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Cancún,1112,1200,1231,1370,1655,1595,1760,1216,1301,1245,1323,1327,1442,1329,1042,1968,2298,2269,2132,1917,2082,2830,2964,2045,2365,2685,2599,2086
Nueva York,Chicago,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Cozumel,8,0,0,15,0,0,0,17,51,35,56,36,25,18,5,21,18,12,12,11,11,10,17,0,0,0,0,0
Nueva York,Durango,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Guadalajara,0,69,423,347,314,326,304,307,324,315,5,182,83,1,0,0,2,93,155,0,0,2,1,74,176,185,125,475
Nueva York,Huatulco,2,3,13,15,18,19,14,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Lima,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Manzanillo,0,1,2,18,14,15,5,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,México,1948,2065,1869,1791,2029,2605,2811,2558,2343,2046,1963,1999,2143,2205,2565,3206,3316,2979,2535,2216,2693,2993,2899,2485,2594,3330,3688,3635
Nueva York,Monterrey,4,7,1,10,2,0,0,1,0,210,126,186,85,34,49,0,244,214,177,1,0,1,21,362,359,360,360,364
Nueva York,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
Nueva York,Nassau,0,0,0,0,0,0,5,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Philadelphia,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Puebla,0,7,3,0,0,0,0,0,0,0,0,0,0,0,18,109,21,0,0,0,0,1,0,0,0,0,0,0
Nueva York,Puerto Vallarta,7,18,65,54,52,38,37,17,28,158,101,428,448,435,503,440,406,191,124,127,101,111,132,18,16,7,0,1
Nueva York,Punta Cana,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nueva York,San José Del Cabo,0,0,0,0,0,0,0,0,2,17,19,23,60,119,252,253,201,165,194,171,189,203,178,32,16,14,19,3
Nueva York,Tampico,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Toluca,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Toronto Pearson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Nueva York,William P. Hobby,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nueva York,Zacatecas,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
Nueva York,Zihuatanejo,5,4,17,16,4,4,11,2,16,4,2,1,2,1,1,2,0,0,0,0,0,3,1,1,1,1,0,0
Nuevo Laredo,Total,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Nuevo Laredo,Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nuremberg,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Nuremberg,México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakland,Total,335,717,913,649,884,940,983,1066,554,615,1108,2161,1549,1493,1140,958,750,953,1053,861,568,601,560,807,755,1360,1404,1455
Oakland,Acapulco,0,0,31,0,0,0,0,0,0,0,3,11,17,11,23,1,0,12,7,0,0,0,0,0,0,0,0,0
Oakland,Cancún,99,103,0,0,0,0,0,2,8,24,111,233,115,98,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Oakland,Guadalajara,0,88,185,159,213,230,282,306,168,293,331,774,755,700,663,613,510,555,875,689,476,551,474,497,345,376,353,422
Oakland,León,0,40,126,137,220,283,244,262,178,139,162,267,209,207,201,206,158,102,33,0,0,0,8,53,94,104,105,182
Oakland,Manzanillo,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,4,0,0,0,1,0,0,0,0,0,0
Oakland,Mazatlán,49,19,19,12,11,0,0,0,1,2,3,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0
Oakland,Mexicali,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakland,México,0,116,276,103,112,88,148,149,61,8,0,176,181,148,51,1,1,0,16,166,92,45,60,66,82,47,60,230
Oakland,Monterrey,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakland,Morelia,0,40,126,109,160,107,98,155,136,43,0,0,0,2,0,0,1,0,0,0,0,0,17,104,138,188,210,242
Oakland,Puerto Vallarta,84,80,0,0,0,0,1,2,2,33,93,196,97,88,24,3,0,0,0,3,0,0,0,0,0,302,311,186
Oakland,San José Del Cabo,103,178,0,0,0,0,0,0,0,25,92,205,68,125,46,29,1,0,0,2,0,0,0,0,0,324,365,193
Oakland,Tijuana,0,0,0,0,0,0,0,0,0,7,177,156,0,0,25,0,0,77,39,0,0,0,0,87,96,19,0,0
Oakland,Toluca,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,137,60,0,0,0,0,0,0,0,0,0
Oakland,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Oakland,Zacatecas,0,53,150,129,166,232,210,189,0,40,117,141,104,104,105,103,79,61,16,0,0,0,0,0,0,0,0,0
Oakland,Zihuatanejo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
Oaxaca,Total,295,257,1,53,305,324,371,400,339,210,280,303,629,781,614,194,218,332,230,343,318,316,299,316,233,315,367,751
Oaxaca,Chicago,271,247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346
Oaxaca,Flores,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,Indianapolis,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,La Habana,0,0,0,52,305,324,367,382,339,210,280,303,332,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,Las Vegas,0,0,0,0,0,0,0,0,0,0,0,0,115,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,Los Ángeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,112,5,0,0,0,0,0,0,54,102,136
Oaxaca,Oakland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,San Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oaxaca,Santa Cruz Island,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,Toronto Pearson,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,Varadero,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaxaca,William P. Hobby,0,0,0,0,0,0,0,0,0,0,0,0,182,445,593,194,206,220,225,343,318,316,299,316,233,260,265,269
Oklahoma,Total,0,16,0,2,20,13,13,56,96,38,32,31,30,38,21,72,77,1,4,0,27,4,1,0,0,1,0,1
Oklahoma,Cancún,0,15,0,1,20,4,4,1,16,26,20,22,24,31,19,45,52,0,1,0,0,0,0,0,0,0,0,0
Oklahoma,Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Loreto,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,Mazatlán,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,México,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Oklahoma,Puerto Vallarta,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,23,24,0,0,0,0,0,0,0,0,0,0,0
Oklahoma,San José Del Cabo,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oklahoma,Zihuatanejo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Omaha,Total,0,1,2,1,2,0,0,4,1,0,3,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0
Omaha,Cancún,0,1,2,1,2,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
Omaha,Puerto Vallarta,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Omaha,Zihuatanejo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,Total,0,207,1146,0,0,0,0,0,18,205,380,1029,1049,1100,1357,777,725,678,83,350,258,258,346,541,497,550,364,367
Ontario,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,47,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,Guadalajara,0,111,449,0,0,0,0,0,8,137,178,239,215,374,511,359,360,359,67,328,258,252,343,435,478,487,354,367
Ontario,Hermosillo,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ontario,León,0,47,77,0,0,0,0,0,0,0,0,0,0,0,113,37,1,0,0,0,0,1,1,0,0,63,10,0
Ontario,Manzanillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ontario,Mazatlán,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,México,0,15,208,0,0,0,0,0,9,68,14,692,624,581,455,334,352,318,16,22,0,0,0,106,19,0,0,0
Ontario,Morelia,0,17,31,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,Puerto Vallarta,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
Ontario,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,97,208,145,26,0,0,0,0,0,0,1,0,0,0,0,0,0
Ontario,Tijuana,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,Zacatecas,0,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oporto,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0
Oporto,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0
Orlando,Total,1154,1252,886,505,788,509,342,403,703,450,353,363,416,572,596,643,1146,1281,1079,1094,1205,1290,1481,1925,2430,2512,2619,2445
Orlando,Acapulco,0,0,1,0,9,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,1,0,1
Orlando,Aguascalientes,0,1,3,0,0,0,0,0,1,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Orlando,Atlanta,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Orlando,Cancún,56,3,9,101,138,52,8,91,195,78,26,7,0,3,6,1,325,416,395,416,441,413,522,613,609,685,597,501
Orlando,Charlotte,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando,Chihuahua,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando,Cozumel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Orlando,Guadalajara,24,23,23,1,0,0,10,7,12,7,12,32,22,9,78,6,22,39,9,6,6,7,23,110,138,130,121,118
Orlando,La Paz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando,León,7,7,18,1,0,12,6,6,10,4,4,0,5,0,0,0,0,0,4,4,5,5,0,0,1,0,0,0
Orlando,Mérida,8,20,20,0,0,15,37,18,7,13,15,7,7,58,23,2,14,12,11,6,7,9,8,1,0,0,0,0
Orlando,México,1014,1113,729,386,631,395,263,241,449,332,281,282,318,364,428,595,712,790,627,624,692,803,895,1173,1664,1694,1888,1778
Orlando,Miami,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Orlando,Monterrey,36,47,63,16,1,0,3,6,12,8,6,33,27,131,59,32,56,14,25,24,37,40,29,25,11,0,13,46
Orlando,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Orlando,Puebla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando,Puerto Vallarta,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Orlando,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0
